"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"487","Bryant Koback","RB","PHI","-","-","-","0","-","","","","","","","","","","","","","","0","0"
"487","Laquon Treadwell","WR","BAL","-","-","-","0","0","","","","","","","","","","","","","","0","0"
"487","Ihmir Smith-Marsette","WR","CAR","0","0","0","0","0","","","","","","","","","","","","","","0","0"
"487","Kearis Jackson","WR","TEN","0","0","-","-","-","","","","","","","","","","","","","","0","0"
"487","Lynn Bowden Jr.","WR","NO","-","-","-","0","0","","","","","","","","","","","","","","0","0"
"487","Parker Washington","WR","JAC","-","-","-","0","-","","","","","","","","","","","","","","0","0"
"487","Matthew Slater","WR","NE","-","-","-","0","0","","","","","","","","","","","","","","0","0"
"487","Ross Dwelley","TE","SF","0","-","-","-","0","","","","","","","","","","","","","","0","0"
"487","Colton Dowell","WR","TEN","-","-","-","0","-","","","","","","","","","","","","","","0","0"
"487","Grant Calcaterra","TE","PHI","-","-","-","-","0","","","","","","","","","","","","","","0","0"
"487","Kyle Philips","WR","TEN","-","-","-","-","0","","","","","","","","","","","","","","0","0"
"487","Kirk Merritt","WR","FA","-","0","-","-","-","","","","","","","","","","","","","","0","0"
"487","Amari Rodgers","WR","IND","-","-","-","-","0","","","","","","","","","","","","","","0","0"
"487","N'Keal Harry","WR","MIN","-","-","-","-","0","","","","","","","","","","","","","","0","0"
"487","Aaron Rodgers","QB","NYJ","0","-","-","-","-","","","","","","","","","","","","","","0","0"
"487","Rodney Williams","TE","PIT","-","-","-","-","0","","","","","","","","","","","","","","0","0"
"487","Davis Allen","TE","LAR","-","-","-","-","0","","","","","","","","","","","","","","0","0"
"487","Isaiah Winstead","WR","SF","-","-","-","0","-","","","","","","","","","","","","","","0","0"
"487","Quintin Morris","TE","BUF","-","-","-","-","0","","","","","","","","","","","","","","0","0"
"487","Kevin Rader","TE","TEN","-","-","-","-","0","","","","","","","","","","","","","","0","0"
"487","Darrell Daniels","TE","DET","-","-","-","-","0","","","","","","","","","","","","","","0","0"
"487","Jordan Mims","RB","NO","-","-","-","-","0","","","","","","","","","","","","","","0","0"
"487","Kayshon Boutte","WR","NE","0","-","-","-","-","","","","","","","","","","","","","","0","0"
"487","Austin Trammell","WR","LAR","-","0","-","0","0","","","","","","","","","","","","","","0","0"
"487","Corey Clement","RB","ARI","-","-","-","-","0","","","","","","","","","","","","","","0","0"
"487","JaMycal Hasty","RB","JAC","-","-","-","0","0","","","","","","","","","","","","","","0","0"
"487","Derrick Gore","RB","WAS","-","-","-","0","0","","","","","","","","","","","","","","0","0"
"487","Greg Dortch","WR","ARI","0","0","0","0","0","","","","","","","","","","","","","","0","0"
"487","Ko Kieft","TE","TB","0","-","-","0","BYE","","","","","","","","","","","","","","0","0"
"487","Phillip Dorsett II","WR","DEN","0","-","-","-","-","","","","","","","","","","","","","","0","0"
"487","John FitzPatrick","TE","ATL","-","-","0","-","0","","","","","","","","","","","","","","0","0"
"487","Tre' McKitty","TE","LAC","-","-","0","-","BYE","","","","","","","","","","","","","","0","0"
"487","Dalton Keene","TE","HOU","-","-","0","-","-","","","","","","","","","","","","","","0","0"
"487","Godwin Igwebuike","RB","PIT","0","-","-","-","-","","","","","","","","","","","","","","0","0"
"487","Travis Homer","RB","CHI","0","-","0","0","-","","","","","","","","","","","","","","0","0"
"487","James Mitchell","TE","DET","0","-","-","-","-","","","","","","","","","","","","","","0","0"
"487","Clayton Tune","QB","ARI","0","-","-","-","-","","","","","","","","","","","","","","0","0"
"487","Julius Chestnut","RB","TEN","-","0","-","-","-","","","","","","","","","","","","","","0","0"
"487","Charlie Woerner","TE","SF","0","0","-","-","0","","","","","","","","","","","","","","0","0"
"487","Royce Freeman","RB","LAR","-","-","0","0","-","","","","","","","","","","","","","","0","0"
"487","Matt Bushman","TE","KC","0","-","-","-","-","","","","","","","","","","","","","","0","0"
"487","Charlie Kolar","TE","BAL","0","-","-","-","-","","","","","","","","","","","","","","0","0"
"487","David Wells","TE","TB","-","0","-","-","BYE","","","","","","","","","","","","","","0","0"
"487","Brady Russell","TE","SEA","-","-","0","-","BYE","","","","","","","","","","","","","","0","0"
"487","Julian Hill","TE","MIA","-","-","0","0","0","","","","","","","","","","","","","","0","0"
"487","Dylan Drummond","WR","DET","-","-","-","-","0","","","","","","","","","","","","","","0","0"
"487","Malik Heath","WR","GB","0","0","0","-","-","","","","","","","","","","","","","","0","0"
"487","Brandon Bolden","RB","LV","0","-","-","-","-","","","","","","","","","","","","","","0","0"
"487","Jesper Horsted","TE","LV","0","-","-","-","-","","","","","","","","","","","","","","0","0"
"487","Parker Hesse","TE","ATL","0","-","-","-","-","","","","","","","","","","","","","","0","0"
"487","Irvin Charles","WR","NYJ","-","-","-","-","0","","","","","","","","","","","","","","0","0"
"487","Montrell Washington","WR","KC","-","-","0","0","0","","","","","","","","","","","","","","0","0"
"487","Devon Allen","WR","PHI","-","-","0","-","-","","","","","","","","","","","","","","0","0"
"487","Tre'Quan Smith","WR","DEN","0","-","-","-","-","","","","","","","","","","","","","","0","0"
"487","Mason Kinsey","WR","TEN","-","-","0","0","-","","","","","","","","","","","","","","0","0"
"487","Trent Taylor","WR","CHI","0","0","-","0","0","","","","","","","","","","","","","","0","0"
"487","Andy Isabella","WR","BUF","-","-","0","-","-","","","","","","","","","","","","","","0","0"
"487","Marlon Mack","RB","ARI","0","-","-","-","-","","","","","","","","","","","","","","0","0"
"487","Justin Hardee","WR","NYJ","-","-","0","-","0","","","","","","","","","","","","","","0","0"
"487","Cephus Johnson III","WR","TB","0","-","-","0","BYE","","","","","","","","","","","","","","0","0"
"554","Jake Browning","QB","CIN","-0.1","-","-","-","-","","","","","","","","","","","","","","-0.1","-0.1"
"555","Teddy Bridgewater","QB","DET","-","-","-","-","-0.2","","","","","","","","","","","","","","-0.2","-0.2"
"556","Sam Darnold","QB","SF","-0.2","-","-0.1","-0.1","-0.1","","","","","","","","","","","","","","-0.1","-0.5"
"556","Adam Prentice","RB","NO","0","-","-","-0.5","0","","","","","","","","","","","","","","-0.2","-0.5"
"558","Kyle Allen","QB","BUF","-","-0.2","-0.2","-0.3","-","","","","","","","","","","","","","","-0.2","-0.7"
"559","Blaine Gabbert","QB","KC","-","-","-0.9","-","-","","","","","","","","","","","","","","-0.9","-0.9"
"560","Richie James Jr.","WR","KC","1.1","-2","-","-","-","","","","","","","","","","","","","","-0.5","-0.9"
"561","Gunner Olszewski","WR","PIT","-","-1.5","-","-","-2","","","","","","","","","","","","","","-1.8","-3.5"
""
""
