"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"103","Michael Thomas","WR","NO","11.1","","","","","","","","","","","","","","","","","","11.1","11.1"
"103","Donald Parham Jr.","TE","LAC","11.1","","","","","","","","","","","","","","","","","","11.1","11.1"
"105","Washington Commanders","DST","WAS","11","","","","","","","","","","","","","","","","","","11","11"
"105","Baltimore Ravens","DST","BAL","11","","","","","","","","","","","","","","","","","","11","11"
"105","Jacksonville Jaguars","DST","JAC","11","","","","","","","","","","","","","","","","","","11","11"
"105","Greg Zuerlein","K","NYJ","11","","","","","","","","","","","","","","","","","","11","11"
"105","Indianapolis Colts","DST","IND","11","","","","","","","","","","","","","","","","","","11","11"
"105","Curtis Samuel","WR","WAS","11","","","","","","","","","","","","","","","","","","11","11"
"111","Kenneth Walker III","RB","SEA","10.7","","","","","","","","","","","","","","","","","","10.7","10.7"
"112","C.J. Stroud","QB","HOU","10.7","","","","","","","","","","","","","","","","","","10.7","10.7"
"113","KaVontae Turpin","WR","DAL","10.5","","","","","","","","","","","","","","","","","","10.5","10.5"
"114","Joe Mixon","RB","CIN","10.3","","","","","","","","","","","","","","","","","","10.3","10.3"
"114","James Cook","RB","BUF","10.3","","","","","","","","","","","","","","","","","","10.3","10.3"
"116","Chris Godwin","WR","TB","10.1","","","","","","","","","","","","","","","","","","10.1","10.1"
"117","Brandon Aubrey","K","DAL","10","","","","","","","","","","","","","","","","","","10","10"
"117","New Orleans Saints","DST","NO","10","","","","","","","","","","","","","","","","","","10","10"
"117","Chase McLaughlin","K","TB","10","","","","","","","","","","","","","","","","","","10","10"
"117","Anders Carlson","K","GB","10","","","","","","","","","","","","","","","","","","10","10"
"121","Evan Engram","TE","JAC","9.9","","","","","","","","","","","","","","","","","","9.9","9.9"
"122","Nick Westbrook-Ikhine","WR","TEN","9.8","","","","","","","","","","","","","","","","","","9.8","9.8"
"123","Javonte Williams","RB","DEN","9.7","","","","","","","","","","","","","","","","","","9.7","9.7"
"123","Calvin Austin III","WR","PIT","9.7","","","","","","","","","","","","","","","","","","9.7","9.7"
"125","Bryce Young","QB","CAR","9.5","","","","","","","","","","","","","","","","","","9.5","9.5"
"126","Isiah Pacheco","RB","KC","9.4","","","","","","","","","","","","","","","","","","9.4","9.4"
"126","Cole Kmet","TE","CHI","9.4","","","","","","","","","","","","","","","","","","9.4","9.4"
"128","Saquon Barkley","RB","NYG","9.3","","","","","","","","","","","","","","","","","","9.3","9.3"
"129","Elijah Moore","WR","CLE","9.2","","","","","","","","","","","","","","","","","","9.2","9.2"
"129","Blake Bell","TE","KC","9.2","","","","","","","","","","","","","","","","","","9.2","9.2"
"129","Zach Wilson","QB","NYJ","9.2","","","","","","","","","","","","","","","","","","9.2","9.2"
"132","Ja'Marr Chase","WR","CIN","9.1","","","","","","","","","","","","","","","","","","9.1","9.1"
"132","Lil'Jordan Humphrey","WR","DEN","9.1","","","","","","","","","","","","","","","","","","9.1","9.1"
"132","Josh Jacobs","RB","LV","9.1","","","","","","","","","","","","","","","","","","9.1","9.1"
"135","Geno Smith","QB","SEA","9.1","","","","","","","","","","","","","","","","","","9.1","9.1"
"136","Tennessee Titans","DST","TEN","9","","","","","","","","","","","","","","","","","","9","9"
"136","Tampa Bay Buccaneers","DST","TB","9","","","","","","","","","","","","","","","","","","9","9"
"136","Jahan Dotson","WR","WAS","9","","","","","","","","","","","","","","","","","","9","9"
"136","Cleveland Browns","DST","CLE","9","","","","","","","","","","","","","","","","","","9","9"
"136","Detroit Lions","DST","DET","9","","","","","","","","","","","","","","","","","","9","9"
"136","Ka'imi Fairbairn","K","HOU","9","","","","","","","","","","","","","","","","","","9","9"
"142","Desmond Ridder","QB","ATL","8.9","","","","","","","","","","","","","","","","","","8.9","8.9"
"142","Sam LaPorta","TE","DET","8.9","","","","","","","","","","","","","","","","","","8.9","8.9"
"142","Cam Akers","RB","LAR","8.9","","","","","","","","","","","","","","","","","","8.9","8.9"
"142","Chuba Hubbard","RB","CAR","8.9","","","","","","","","","","","","","","","","","","8.9","8.9"
"142","Dalvin Cook","RB","NYJ","8.9","","","","","","","","","","","","","","","","","","8.9","8.9"
"147","Trey Palmer","WR","TB","8.8","","","","","","","","","","","","","","","","","","8.8","8.8"
"148","Marquise Brown","WR","ARI","8.7","","","","","","","","","","","","","","","","","","8.7","8.7"
"149","George Pickens","WR","PIT","8.6","","","","","","","","","","","","","","","","","","8.6","8.6"
"150","Harrison Bryant","TE","CLE","8.5","","","","","","","","","","","","","","","","","","8.5","8.5"
"150","Mike Williams","WR","LAC","8.5","","","","","","","","","","","","","","","","","","8.5","8.5"
"152","Adam Trautman","TE","DEN","8.4","","","","","","","","","","","","","","","","","","8.4","8.4"
"153","Logan Thomas","TE","WAS","8.3","","","","","","","","","","","","","","","","","","8.3","8.3"
